Date,Income/Expenses,Category,Memo,Amount
2021-09-09,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.7
2021-09-08,Expenses,Body Care,"Soap @Fairprice Finest, Clementi Mall, Clementi",-5
2021-09-08,Expenses,Food,"Mc Spicy + Mc Crispy @Mc Donald's, Clementi",-9.6
2021-09-08,Expenses,Food,"Pasta @D'Good Café, Holland Village",-23.7
2021-09-07,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.8
2021-09-06,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2021-09-05,Expenses,Food,"Steak @Body Hoagies Cafe & Grill, Bukit Timah",-20
2021-09-05,Income,Cash Withdrawal,,300
2021-09-04,Expenses,Food,"Sushi @Genki Sushi, Takashimaya, Orchard",-14.2
2021-09-04,Expenses,Drinks,"Bubble Tea @Gong Cha, Takashimaya, Orchard",-1.8
2021-09-04,Expenses,Food,"Western Food @Marché Mövenpick, Suntec City, Promenade",-27.8
2021-09-03,Expenses,Food,"Japanese Food @Cook House, JEM, Jurong East",-6.8
2021-09-02,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2021-09-01,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9
2021-09-01,Income,Balance from Previous Month,August's Balance,20.7
2021-08-31,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.1
2021-08-30,Expenses,Snacks,"Snacks @Old Chang Kee, Lavender",-1.5
2021-08-30,Expenses,Drinks,"Bubble Tea @Gong Cha, Takashimaya, Orchard",-2.3
2021-08-30,Expenses,Food,"Sushi @Genki Sushi, Takashimaya, Orchard",-15.8
2021-08-29,Expenses,Telephone,Top Up Singtel Card,-10
2021-08-29,Expenses,Dessert,"Yogurt @Yolé, Westgate, Jurong East",-3.5
2021-08-29,Expenses,Food,"Hainanese Chicken Burger @Mc Donald's, Clementi",-8
2021-08-29,Expenses,Clothing,"Shirt + Formal Trousers @G2000, JEM, Jurong East",-128.1
2021-08-29,Expenses,Food,"Rapokki @Jinjja, Clementi Mall, Clementi",-11.4
2021-08-28,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.5
2021-08-27,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.6
2021-08-26,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.7
2021-08-25,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.5
2021-08-24,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.7
2021-08-23,Expenses,Food,"Hainanese Chicken Burger @Mc Donald's, Clementi",-14
2021-08-23,Expenses,Food,"Wonton Noodle @Eng Hau's Wonton Noodle, Clementi Mall, Clementi",-7.5
2021-08-22,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.5
2021-08-21,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.8
2021-08-20,Expenses,Food,"Korean BBQ @I'm Kim, SOTA, Dhoby Ghaut",-24.3
2021-08-20,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.3
2021-08-19,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.1
2021-08-18,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.2
2021-08-17,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.3
2021-08-16,Expenses,Food,"Korean Food @Oven & Fried Chicken, Telok Ayer",-31.9
2021-08-16,Income,Cash Withdrawal,,300
2021-08-16,Expenses,Gift,,-16.5
2021-08-16,Expenses,Drinks,"Bubble Tea @San Chen, 313 Somerset, Somerset",-2.6
2021-08-16,Expenses,Food,"Korean BBQ @I'm Kim, SOTA, Dhoby Ghaut",-15.2
2021-08-15,Expenses,Gift,,-2.8
2021-08-15,Expenses,Transportation,Top Up Ezlink Card,-50
2021-08-15,Expenses,Drinks,"Matcha Latte@7-Eleven, Raffles Link, Promenade",-1.5
2021-08-15,Expenses,Food,"Sushi @Genki Sushi, Suntec City, Promenade",-14.5
2021-08-15,Expenses,Drinks,"Bubble Tea @Gong Cha, Funan, City Hall",-2.3
2021-08-15,Expenses,Snacks,"Snacks @Old Chang Kee, Clementi Mall, Clementi",-3.7
2021-08-14,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2021-08-13,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9
2021-08-13,Expenses,Telephone,Top Up Singtel Card,-10
2021-08-12,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.8
2021-08-11,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.2
2021-08-10,Expenses,Drinks,"Pocari Sweat @7-Eleven, ION Orchard, Orchard",-1.2
2021-08-10,Expenses,Food,"Japanese Food @Tori-Q, Takashimaya, Orchard",-4
2021-08-10,Expenses,Food,"Kebab @Stuff'd, Takashimaya, Orchard",-2.9
2021-08-10,Expenses,Drinks,"Bubble Tea @Gong Cha, Takashimaya, Orchard",-2.3
2021-08-10,Expenses,Food,"Korean Food @Ha-Jun Korea, Clementi Mall, Clementi",-6.5
2021-08-09,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2021-08-08,Expenses,Food,"Chinese Food @Din Tai Fung, Suntec City, Promenade",-17
2021-08-08,Expenses,Drinks,"Bubble Tea @Koi, Raffles City, City Hall",-2.2
2021-08-08,Expenses,Snacks,"Snacks @Old Chang Kee, Clementi Mall, Clementi",-4.3
2021-08-07,Expenses,Haircut,"Haircut @K-Cuts, Clementi Mall, Clementi",-10
2021-08-07,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9
2021-08-07,Income,Cash Withdrawal,,300
2021-08-06,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2021-08-05,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.1
2021-08-04,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.1
2021-08-03,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.7
2021-08-02,Expenses,Drinks,"Bubble Tea @Li-Ho, Clementi Mall, Clementi",-2.4
2021-08-02,Expenses,Food,"Wonton Mee @Eng Wah's Noodle, Clementi Mall, Clementi",-8.5
2021-08-01,Expenses,Snacks,"Donut @Dunkin Donuts, Funan, City Hall",-5.4
2021-08-01,Expenses,Drinks,"Bubble Tea @Gong Cha, Funan, City Hall",-2.3
2021-08-01,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-8.4
2021-08-01,Expenses,Gift,,-6.2
2021-08-01,Income,Balance from Previous Month,July's Balance,58.7
