Date,Income/Expenses,Category,Memo,Amount
2022-08-29,Expenses,Drinks,"Mango Cheezo @Heytea, Orchard Central, Somerset",-6.1
2022-08-29,Expenses,Food,"Sushi @Genki Sushi, Orchard Central, Somerset",-14.7
2022-08-29,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-08-28,Expenses,Food,"Fried Rice @Wokhey, Clementi Mall, Clementi",-7.8
2022-08-28,Expenses,Fruits,"All Berry Bang @Boost Juice Bar, ION Orchard, Orchard",-3
2022-08-28,Expenses,Dessert,"Shark Attack @Shake Shack, Outram Park",-3.7
2022-08-28,Expenses,Food,"Brunch @Populus, Outram Park",-33.9
2022-08-27,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-10.2
2022-08-26,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.7
2022-08-26,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-08-25,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-5.7
2022-08-25,Expenses,Dessert,"Ben's & Jerry's Fudge Ice Cream @Fairprice Finest, Clementi Mall, Clementi",-11
2022-08-25,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-08-24,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.2
2022-08-24,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-6.5
2022-08-23,Expenses,Food,"Bak Kut Teh @Old Street Bak Kut Teh, Paya Lebar Quarter, Paya Lebar",-18.3
2022-08-23,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-08-22,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-08-22,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-13.8
2022-08-21,Expenses,Food,"Ebi Fried & Teriyaki Chicken Bento @Ha Jun Korean, Clementi Mall, Clementi",-7.5
2022-08-21,Expenses,Dessert,"Matcha Waffle @Kyushu Pancake Cafe, Holland Village",-10
2022-08-21,Expenses,Food,"Pasta @La Nonna, Holland Village",-28.3
2022-08-20,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2022-08-19,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-08-19,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5
2022-08-18,Income,Cash Withdrawal,,300
2022-08-18,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.9
2022-08-18,Expenses,Transportation,Top Up Ezlink Card,-50
2022-08-17,Expenses,Food,"Popcorn Chicken @Shake Shake in a Tub, Clementi Mall, Clementi",-9.7
2022-08-17,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-08-17,Expenses,Telephone,Top Up Singtel Card,-10
2022-08-16,Expenses,Drinks,"Strawberry Cheezo @Heytea, Orchard Central, Somerset",-12.2
2022-08-16,Expenses,Food,"Sushi @Genki Sushi, Orchard Central, Somerset",-14
2022-08-16,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-08-15,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-12.3
2022-08-15,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-08-14,Expenses,Food,"Set A + Tuna Mayo Toastwich @Yakun Kaya Toast, Clementi Mall, Clementi",-5.3
2022-08-14,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-7.2
2022-08-13,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.6
2022-08-12,Expenses,Dessert,"Croissant @Au Croissant, Bedok Mall, Bedok",-5.5
2022-08-12,Expenses,Food,"Chicken Wings @Wingstop, Bedok Mall, Bedok",-13
2022-08-12,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-08-11,Expenses,Shopping,"Microfibre Towel @TC Homeplus, Singpost Center, Paya Lebar",-7.9
2022-08-11,Expenses,Food,"Indonesian Food @D'Penyetz, Singpost Center, Paya Lebar",-9.3
2022-08-11,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-08-10,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.9
2022-08-10,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-08-09,Expenses,Food,"Breakfast Wrap @Mc Donald's, Clementi",-8.4
2022-08-09,Expenses,Food,"Western Food @Swensen's, Clementi Mall, Clementi",-26.8
2022-08-09,Expenses,Haircut,"Haircut @The Base Salon, Clementi",-22
2022-08-08,Income,Cash Withdrawal,,300
2022-08-08,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.4
2022-08-08,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-08-07,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.3
2022-08-07,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-8.7
2022-08-06,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.3
2022-08-05,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-08-05,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-10.6
2022-08-04,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.3
2022-08-04,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-08-03,Expenses,Food,"Soba @Ajisen, Bedok Mall, Bedok",-9.3
2022-08-03,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-08-02,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-08-02,Expenses,Groceries,"Carman Muesli Bar @Fairprice Finest, Clementi Mall, Clementi",-38.4
2022-08-02,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.8
2022-08-01,Expenses,Food,"Burrito Bowl @Muchachos, Tanjong Pagar",-14
2022-08-01,Expenses,Transportation,Top Up Ezlink Card,-50
2022-08-01,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-10.6
2022-08-01,Income,Balance from Previous Month,July's Balance,172.4
